id,date,tweet
746358034000191488,2016-06-24 15:03:16+00:00,"Have you played my new game Cristiano Ronaldo: Kick'n'Run? It's pretty cool! Try it here: 
https://t.co/RX5FZclXci https://t.co/2yjtqsdodB"
