id,date,tweet
1223978421988024321,2020-02-02 14:36:10+00:00,"Good to get back to victories and happy to score again in our stadium!⚽⚽
Proud to reach 50 goals with the bianconeri shirt!💪🏽
#finoallafine #forzajuve https://t.co/pzBrER9Uzt"
