id,date,tweet
738068757281660929,2016-06-01 18:04:39+00:00,I stay fresh with #CLEARMEN. Show your best tricks with #CLEARPOWERMOVE or upload at https://t.co/vnAjzdHqK8.” https://t.co/3u5pQPkty7
