id,date,tweet
1030513169368842246,2018-08-17 17:54:20+00:00,"New challenge, new wheels. 
Switching it up a gear for the new season with the new Raised on Concrete Mercurial Superfly 360. 
#NikeFootball #Mercurial #BornMercurial https://t.co/glO76dEgJE"
