id,date,tweet
883731596871966720,2017-07-08 16:56:46+00:00,Not slowing down. Get the Air Zoom Mariah Flyknit Racer now at https://t.co/O6hyFLwAkq. 💨 @nikesportswear #teamnike https://t.co/mK33g2TjlG
