id,date,tweet
997447899465297923,2018-05-18 12:04:45+00:00,"We’ve made it last year in Funchal, let’s do it for Lisbon this year! 
Click here: https://t.co/PfvzZ5oaCJ vote ;) 
#pestana #pestanacr7 #worldtravelawards #pestanacr7lisbon #cr7 #lisbon #portugal https://t.co/pJqIyLWnsq"
