id,date,tweet
742932652181848065,2016-06-15 04:12:01+00:00,"Ronda de grupos: completa ✅
La próxima ronda ya está en la mira de Leo.
#Messi16 #FirstNeverFollows https://t.co/DXXaFWcbC2"
