id,date,tweet
792018628551987201,2016-10-28 15:02:10+00:00,"Epic, Impossible or Legendary?
What will Leo’s next goal be?
Be the first to call it: https://t.co/t3VJ2aNwVE

#Messi16
#FirstNeverFollows https://t.co/mzPltYxf7F"
