id,date,tweet
717413833225187328,2016-04-05 18:09:21+00:00,Leo y sus #Messi15 están listos para llevar al equipo a la próxima ronda de la #UCL. #MarcaLaDiferencia https://t.co/ZD8HGsEKIM
