id,date,tweet
741468874047148032,2016-06-11 03:15:30+00:00,"LOGRO DESBLOQUEADO 🔓 Primer gol de tiro libre.
#Messi16 #FirstNeverFollows https://t.co/F9qe7VBTDR"
