id,date,tweet
726335308036476928,2016-04-30 09:00:06+00:00,.@khiryshelton14 has his #Messi15 boots ready for the rest of the season. https://t.co/khHxXeJiEx #BeTheDifference https://t.co/1Xjx6xzWX5
