id,date,tweet
801862705648963584,2016-11-24 18:59:01+00:00,"Desbloquea tu agilidad.

Nuevas #Messi16 Red Limit. 
Disponibles mañana.

#NeverFollow https://t.co/NiLswTeiUW"
