id,date,tweet
824648147205062658,2017-01-26 16:00:14+00:00,"Unlock defenders. 🔓
The Blue Blast #Messi16+ Pureagility. 
Available now: https://t.co/xpaC30bVtZ
#NeverFollow https://t.co/Aez8XNqASU"
