id,date,tweet
746296559340511232,2016-06-24 10:58:59+00:00,"Festeja si es tu cumpleaños 🎂
No hay tiempo de celebrar. Leo tiene una Final por ganar.
#FirstNeverFollows https://t.co/iMYVhbqCYj"
