id,date,tweet
753861669831311360,2016-07-15 08:00:02+00:00,"Crea lo imposible.
Las nuevas #Messi16, disponibles ahora: https://t.co/OIcnXBGoxj
#FirstNeverFollows https://t.co/po03G7oewB"
