id,date,tweet
913674722990227457,2017-09-29 08:00:03+00:00,"Bringing the 🔥.
Leo Messi introduces the all-new Pyro Storm #NEMEZIZ. 
Available now: https://t.co/ZOgIoiAYNB 
#HereToCreate https://t.co/kwAyUugrBc"
